Mirrors 	1454	467	4228	2601	3674	4289	The Pink Panther 	Friday the 13th Part III 	Home Alone 	Ghost World 	In the Shadow of the Moon 
Queen of the Damned 	1455	2962	5019	3145	4881	845	Young Adult 	Exeter 	Kung Pow: Enter the Fist 	The Frozen 	Captain Phillips 
Predator 2 	1456	3406	3110	4348	2936	1491	Prefontaine 	Mad Max Beyond Thunderdome 	The Square 	Project X 	Knock Off 
Untraceable 	1457	2398	441	2718	1316	2280	Deuce Bigalow: Male Gigolo 	Batman Returns 	The In Crowd 	Delgo 	Ghost Town 
Blast from the Past 	1458	1510	4408	2013	2622	2788	Black Water Transit 	A Woman, a Gun and a Noodle Shop 	Waterloo 	The Queen 	My Boss's Daughter 
Flash Gordon 	1459	3300	1109	3826	4206	1526	Igby Goes Down 	Cellular 	Lady in White 	Anatomy 	Big Momma's House 
Jersey Girl 	1460	2893	779	1670	3041	2050	The Crocodile Hunter: Collision Course 	Intolerable Cruelty 	Winnie the Pooh 	History of the World: Part I 	The Waterboy 
Alex Cross 	1461	4356	3266	3298	2974	4046	The Last Exorcism 	Re-Kill 	Chasing Papi 	House of Flying Daggers 	Animal House 
Midnight in the Garden of Good and Evil 	1462	3933	1025	3975	4649	3888	The Art of Getting By 	Jade 	Four Lions 	Snitch 	Lost in Translation 
Heist 	1463	1329	3821	5	4759	3889	Baahubali: The Beginning 	Sling Blade 	John Carter 	Crazy Stone 	Annie Hall 
Nanny McPhee Returns 	1464	1877	1770	2083	3080	3860	Scooby-Doo 2: Monsters Unleashed 	Hocus Pocus 	The Santa Clause 	E.T. the Extra-Terrestrial 	Mozart's Sister 
Hoffa 	1465	2704	476	3053	4257	4904	Black Snake Moan 	The Manchurian Candidate 	Frailty 	Boys Don't Cry 	Call + Response 
The X Files: I Want to Believe 	1466	1544	154	4593	2936	3665	Nacho Libre 	Kung Fu Panda 3 	Chocolate: Deep Dark Secrets 	Project X 	Khiladi 786 
Ella Enchanted 	1467	4383	2883	3149	4057	4493	Happy, Texas 	Find Me Guilty 	The Corruptor 	A Room with a View 	Lucky Number Slevin 
Concussion 	1468	759	5026	4667	3954	3698	Under Siege 2: Dark Territory 	Clean 	Deterrence 	Another Happy Day 	10 Cloverfield Lane 
Abduction 	1469	4634	1879	343	2692	2701	Jesse             	Freddy vs. Jason 	Transcendence 	Confidence 	Raise Your Voice 
Valiant 	1470	4379	1834	1312	3809	313	Under the Same Moon 	The 40-Year-Old Virgin 	Extreme Ops 	Henry & Me 	Catwoman 
Wonder Boys 	1471	1321	1461	4212	3986	416	The Hunting Party 	Alex Cross 	Get on the Bus 	Chain of Command 	Last Action Hero 
Superhero Movie 	1472	1289	4255	3257	853	1780	Showgirls 	The Legend of Drunken Master 	Gunless 	Disclosure 	We Own the Night 
Broken City 	1473	630	3917	752	2833	1414	The Sum of All Fears 	A Haunted House 2 	ParaNorman 	The Last Godfather 	Guess Who 
Cursed 	1474	3571	1743	3959	3	4819	Aberdeen 	Cry Freedom 	Inescapable 	The Dark Knight Rises 	Revolution             
Premium Rush 	1475	2692	1100	3601	2983	4647	Confidence 	Kicking & Screaming 	Mr. Nice Guy 	From Justin to Kelly 	Bambi 
Hot Pursuit 	1476	860	3811	2670	4658	279	Death Becomes Her 	We Have Your Husband 	The Hills Have Eyes II 	Windsor Drive 	10,000 B.C.             
The Four Feathers 	1477	3618	72	104	1525	1434	The Virgin Suicides 	The Mummy: Tomb of the Dragon Emperor 	The Sorcerer's Apprentice 	Exit Wounds 	The Benchwarmers 
Parker 	1478	1072	4576	1989	4789	1339	Inchon 	Dream with the Fishes 	The Road 	As It Is in Heaven 	Sweet Home Alabama 
Wimbledon 	1479	4040	2208	274	4706	3425	Rosemary's Baby 	Texas Chainsaw 3D 	I, Robot 	Top Hat 	The Rocket: The Legend of Rocket Richard 
Furry Vengeance 	1480	3599	2677	2146	1869	4847	School Daze 	The Place Beyond the Pines 	Moonlight Mile 	Gran Torino 	Anderson's Cross 
Bait 	1481	116	4141	939	2600	3988	Hancock 	Cinderella 	22 Jump Street 	Beverly Hills Cop 	Menace II Society 
Krull 	1482	3944	1976	4172	132	611	Trust 	Big Trouble in Little China 	Beer League 	G-Force 	Seven Years in Tibet 
Lions for Lambs 	1483	3886	351	1875	4870	3824	Survival of the Dead 	Percy Jackson & the Olympians: The Lightning Thief 	The Help 	On the Outs 	Tristram Shandy: A Cock and Bull Story 
Flight of the Intruder 	1484	2056	1063	1011	3526	2398	Pitch Black 	Mary Reilly 	The Life of David Gale 	Hesher 	Deuce Bigalow: Male Gigolo 
Walk Hard: The Dewey Cox Story 	1485	3157	2813	1025	4579	2104	Love Jones 	Amen. 	Jade 	Palo Alto 	Jay and Silent Bob Strike Back 
The Shipping News 	1486	3042	44	476	1625	5009	The Secret Life of Bees 	Terminator Salvation 	The Manchurian Candidate 	Without a Paddle 	Pink Narcissus 
American Outlaws 	1487	5021	598	2825	4925	67	The Puffy Chair 	We Were Soldiers 	Quills 	The World Is Mine 	Up 
The Young Victoria 	1488	3182	1868	4301	2103	1156	Run, Fatboy, Run 	Rain Man 	Saint John of Las Vegas 	Summer of Sam 	Chicken Run 
Whiteout 	1489	2513	2934	434	751	2718	Brooklyn's Finest 	Time Bandits 	Zodiac 	A Civil Action 	The In Crowd 
The Tree of Life 	1490	3158	370	2967	4129	4675	The Gift 	Valkyrie 	Rachel Getting Married 	The Deported 	Iraq for Sale: The War Profiteers 
Knock Off 	1491	3301	2738	3624	2906	2722	PCU 	Buffalo Soldiers 	Hedwig and the Angry Inch 	The Boy in the Striped Pajamas 	Idle Hands 
Sabotage 	1492	4313	4095	1578	4433	416	Stealing Harvard 	8 Heads in a Duffel Bag 	The Grand Budapest Hotel 	Amigo 	Last Action Hero 
The Order 	1493	2420	3294	5010	1933	1661	The Fog 	Black Christmas 	Funny Ha Ha 	Tora! Tora! Tora! 	Larry Crowne 
Punisher: War Zone 	1494	2891	2103	4210	1099	4470	The Call 	Summer of Sam 	Stung 	Yours, Mine and Ours 	The Hebrew Hammer 
Zoom 	1495	1200	3009	598	2901	4205	Scream 3 	City of Life and Death 	We Were Soldiers 	The Killer Inside Me 	The Other End of the Line 
The Walk 	1496	3514	1027	2632	2165	4266	Auto Focus 	Beautiful Creatures 	Snitch 	Tammy 	Before Sunset 
Warriors of Virtue 	1497	3778	2078	267	3724	1584	Zero Effect 	1408 	Speed 2: Cruise Control 	The Apostle 	Get Shorty 
A Good Year 	1498	396	3310	3322	4770	4292	Cast Away 	Glee: The 3D Concert Movie 	Veronika Decides to Die 	Enter Nowhere 	Dinner Rush 
Luther             	1499	1576	1609	4703	226	2367	Flight 	Rugrats in Paris: The Movie 	After 	Charlie's Angels: Full Throttle 	The Switch 
Radio Flyer 	1500	4248	2510	4167	4190	1411	The Toxic Avenger Part II 	They 	A Guy Named Joe 	Before Sunrise 	Cape Fear 
Blood In, Blood Out 	1501	3437	1852	831	2497	388	Far from Men 	Brothers 	Ghost Rider: Spirit of Vengeance 	Saw 3D: The Final Chapter 	K-19: The Widowmaker 
Smilla's Sense of Snow 	1502	2739	4172	2826	4496	2182	The Return 	Beer League 	Seven Psychopaths 	Reservoir Dogs 	Date Movie 
Femme Fatale 	1503	1846	3120	2970	3526	4977	O Brother, Where Art Thou? 	Dogma 	Das Boot 	Hesher 	Super Size Me 
Lion of the Desert 	1504	4049	4003	2771	3060	2771	It's a Wonderful Life 	Evil Dead II 	The Possession 	Vera Drake 	The Possession 
The Horseman on the Roof 	1505	1336	2422	4626	776	39	Superman III 	Catch-22 	The Pet 	The Sentinel 	The Amazing Spider-Man 2 
Ride with the Devil 	1506	167	3349	1481	2975	1568	Hulk 	The Wind That Shakes the Barley 	Bait 	Arbitrage 	Cradle Will Rock 
Biutiful 	1507	3234	260	574	4545	2133	An Alan Smithee Film: Burn Hollywood Burn 	The A-Team             	Jarhead 	The Devil Inside 	South Park: Bigger Longer & Uncut 
The Lovers 	1508	1961	4826	4588	1033	2611	The Next Best Thing 	Tupac: Resurrection 	Guiana 1838 	Street Fighter: The Legend of Chun-Li 	The Color Purple 
Bandidas 	1509	4542	2687	1713	227	1467	Godzilla 2000 	Highlander: Endgame 	Glory 	Prometheus 	Ella Enchanted 
Black Water Transit 	1510	3103	4569	4858	2559	4228	The Grudge 	Goosebumps 	American Desi 	The Women 	Friday the 13th Part III 
The Maze Runner 	1511	3056	2772	3834	1159	4062	Army of Darkness 	First Blood 	Barfi 	The Heat 	Beneath the Planet of the Apes 
Unfinished Business 	1512	2834	641	3615	528	56	Justin Bieber: Never Say Never 	Body of Lies 	City Island 	The Rock 	Brave 
The Age of Innocence 	1513	1260	4828	922	3311	3692	Hanging Up 	The Prophecy 	Bulletproof Monk 	The Legend of Suriyothai 	Saint Ralph 
The Fountain 	1514	3638	1227	657	3037	806	Snow Flower and the Secret Fan 	Shall We Dance 	The Santa Clause 2 	A Walk to Remember 	The Spirit 
Chill Factor 	1515	3403	3754	3582	752	1446	It's Kind of a Funny Story 	Not Easily Broken 	Platoon 	ParaNorman 	The Bad News Bears 
Stolen 	1516	2202	4822	948	1688	1	Selena 	12 Angry Men 	Congo 	Love & Other Drugs 	Pirates of the Caribbean: At World's End 
Ponyo 	1517	2873	2885	4190	3437	2094	Bubble Boy 	Excessive Force 	Before Sunrise 	Far from Men 	Derailed 
The Longest Ride 	1518	830	4234	976	4809	939	After the Sunset 	Eden 	Silent Hill 	Cries & Whispers 	22 Jump Street 
The Astronaut's Wife 	1519	3823	106	306	2075	2877	Hostel 	Alice Through the Looking Glass 	End of Days 	Rogue             	Resurrecting the Champ 
I Dreamed of Africa 	1520	3827	4796	2220	4709	669	Driving Lessons 	Quinceañera 	One Missed Call 	The Kentucky Fried Movie 	Mona Lisa Smile 
Playing for Keeps 	1521	4725	1564	1823	3290	2176	Benji 	Dragon Wars: D-War 	Martian Child 	Harold & Kumar Go to White Castle 	Why Did I Get Married Too? 
Mandela: Long Walk to Freedom 	1522	1412	376	652	4209	4506	21 	Hollow Man 	Dreamcatcher 	Christmas Mail 	Grand Theft Parsons 
Reds 	1523	1700	2134	1533	1970	1715	Wing Commander 	Death at a Funeral 	Goal! The Dream Begins 	Draft Day 	Dead Man Down 
A Few Good Men 	1524	1655	3577	4262	3786	4806	Midnight Run 	The Damned United 	Boom Town 	Atlas Shrugged: Who Is John Galt? 	My Beautiful Laundrette 
Exit Wounds 	1525	1759	122	2599	3976	1331	Dawn of the Dead 	Night at the Museum: Battle of the Smithsonian 	Slither 	House of Sand 	Because I Said So 
Big Momma's House 	1526	1927	4028	787	919	2566	Mr. Bean's Holiday 	Whiplash 	The Legend of Bagger Vance 	Man on the Moon 	Drowning Mona 
Thunder and the House of Magic 	1527	1642	2265	256	3663	3881	Corpse Bride 	Capitalism: A Love Story 	Insurgent 	Sunshine State 	Animal Kingdom             
The Darkest Hour 	1528	1440	1273	523	4734	4585	Max Payne 	Rent 	The Lost World: Jurassic Park 	The Singles Ward 	The Act of Killing 
Step Up Revolution 	1529	3807	2551	1178	4034	2618	Psych             	Pan's Labyrinth 	Animal Kingdom: Let's go Ape 	A Christmas Story 	Mama 
Snakes on a Plane 	1530	4851	343	353	1491	1772	Compliance 	Transcendence 	Toy Story 2 	Knock Off 	Kick-Ass 
The Watcher 	1531	4776	1768	3615	253	639	Born to Fly: Elizabeth Streb vs. Gravity 	Zoolander 	City Island 	The Patriot 	The Insider 
The Punisher 	1532	771	233	4917	2416	2673	Year One 	How Do You Know 	Yesterday Was a Lie 	United 93 	The Marine 
Goal! The Dream Begins 	1533	375	3219	4456	4306	4196	Contact 	The Brown Bunny 	House at the End of the Drive 	This Thing of Ours 	My Life Without Me 
Safe 	1534	2906	4786	505	646	292	The Boy in the Striped Pajamas 	42nd Street 	A Sound of Thunder 	The X Files 	The Taking of Pelham 1 2 3 
Pushing Tin 	1535	2222	3068	3592	4485	1643	The Bank Job 	Copying Beethoven 	The Usual Suspects 	Saw 	Glory Road 
Star Wars: Episode VI - Return of the Jedi 	1536	2729	2230	706	693	3907	The Clan of the Cave Bear 	Monte Carlo 	The Hateful Eight 	Everest 	Scoop 
Doomsday 	1537	3649	4849	3901	1406	2848	The Hit List 	Graduation Day 	The Kids Are All Right 	Horrible Bosses 	The Shallows 
The Reader 	1538	4718	1118	4146	653	1931	The Maid's Room 	Multiplicity 	Close Range 	Lincoln 	Elizabeth 
Wanderlust 	1539	2629	3738	3961	824	1893	The Deer Hunter 	Spring Breakers 	Purple Violets 	Resident Evil: Afterlife 	Romeo Must Die 
Elf 	1540	54	2539	4332	4222	2622	Indiana Jones and the Kingdom of the Crystal Skull 	Dead Poets Society 	Coffee Town 	Redemption Road 	The Queen 
Phenomenon 	1541	3942	1474	2611	509	2286	The Big Tease 	Cursed 	The Color Purple 	The Lion King 	Triple 9 
Snow Dogs 	1542	2029	1676	862	4398	1717	Return to Me 	My Super Ex-Girlfriend 	Executive Decision 	Mississippi Mermaid 	The Good Thief 
Scrooged 	1543	1871	3287	3541	4799	500	Taken 	Sicko 	Stargate: The Ark of Truth 	Tarnation 	Babe: Pig in the City 
Nacho Libre 	1544	309	1381	687	3735	3932	Batman Forever 	We're the Millers 	Lucky Numbers 	Nighthawks 	The Barbarians 
Bridesmaids 	1545	4255	4195	3033	3129	867	The Legend of Drunken Master 	Robot & Frank 	Drive Hard 	Pete's Dragon 	Evita 
This Is the End 	1546	3143	1152	4736	1400	1689	The Perfect Man 	Charlie St. Cloud 	Sholem Aleichem: Laughing in the Darkness 	Batman 	88 Minutes 
Stigmata 	1547	783	4379	3900	1628	3803	Analyze That 	Under the Same Moon 	Saving Grace             	The Nut Job 	The Cottage 
Men of Honor 	1548	2707	2122	3540	204	773	Whatever It Takes 	Before I Go to Sleep 	Pale Rider 	Godzilla Resurgence 	State of Play 
Takers 	1549	2842	2414	3574	1650	336	Young Guns 	Birdman or (The Unexpected Virtue of Ignorance) 	Control 	Blue Crush 	Cinderella 
The Big Wedding 	1550	4236	4532	751	453	309	Always Woodstock 	The Fog 	A Civil Action 	Four Christmases 	Batman Forever 
Big Mommas: Like Father, Like Son 	1551	4913	2240	595	332	1384	Good Dick 	Vampires 	Lady in the Water 	The Fifth Element 	Never Say Never Again 
Source Code 	1552	3731	4712	1908	3782	1704	Addicted 	Broken Vessels 	The Last Emperor 	Rabbit Hole 	Godsend 
Alive 	1553	4326	3932	1241	3918	2948	Rockaway 	The Barbarians 	The Lake House 	The Rules of Attraction 	Rounders 
The Number 23 	1554	4937	2322	4942	3299	699	A Charlie Brown Christmas 	Synecdoche, New York 	Cat People 	The Way of the Gun 	Clear and Present Danger 
The Young and Prodigious T.S. Spivet 	1555	2815	1438	2857	598	177	The Lucky Ones 	Poltergeist 	The Mist 	We Were Soldiers 	Miami Vice             
1941 	1556	899	294	1708	4461	1673	Gigli 	The Other Guys 	The Imaginarium of Doctor Parnassus 	The Celebration 	Get on Up 
Dreamer: Inspired by a True Story 	1557	4477	1197	3155	4916	2817	C.H.U.D. 	The Social Network 	My Week with Marilyn 	An American Girl Holiday 	Stan Helsing 
A History of Violence 	1558	4359	3181	1603	133	1861	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb 	Bad Words 	Mystic River 	Wrath of the Titans 	The Curse of the Jade Scorpion 
Transporter 2 	1559	3217	2368	2563	1698	4761	War, Inc. 	Just Married 	Boys and Girls 	Fright Night 	Everything Put Together 
The Quick and the Dead 	1560	734	3543	1716	2872	4104	Any Given Sunday 	High School Musical 2 	The Merchant of Venice 	54 	Tusk 
Laws of Attraction 	1561	4838	841	1168	910	4223	Nothing But a Man 	The Nutty Professor 	15 Minutes 	Lucky You 	The Calling 
Bringing Out the Dead 	1562	3499	4792	1677	3208	1723	Beyond the Lights 	Blue Ruin 	Deliver Us from Evil 	Krrish 	1911 
Repo Men 	1563	4553	4829	2320	2981	352	The Sessions 	When the Cat's Away 	The Cold Light of Day 	Celebrity 	Men in Black 
Dragon Wars: D-War 	1564	3243	503	2688	4986	1593	The Reef 	Arthur and the Invisibles 	Idlewild 	Gabriela 	The Hunt for Red October 
Bogus 	1565	4862	3446	4241	1342	6	I Married a Strange Person! 	The Work and the Glory 	Mi America 	Spy Kids 2: Island of Lost Dreams 	Spider-Man 3 
The Incredible Burt Wonderstone 	1566	4144	1681	2184	1156	3833	Central Station 	Mr 3000 	Selma 	Chicken Run 	Without Men 
Cats Don't Dance 	1567	2902	4993	2934	1955	4370	Cat People 	The Signal 	Time Bandits 	Unaccompanied Minors 	Deadline - U.S.A. 
Cradle Will Rock 	1568	455	1233	4047	2599	1679	Face/Off 	The Prestige 	Goldfinger 	Slither 	Little Black Book 
The Good German 	1569	4144	2007	3841	1370	3591	Central Station 	Little White Lies 	Police Academy 	What to Expect When You're Expecting 	The Wood 
George and the Dragon 	1570	3738	4946	305	2327	2651	Spring Breakers 	The Blood of My Brother 	The Tourist 	Courage 	The Princess Bride 
Apocalypse Now 	1571	3876	2676	2260	481	1485	Whale Rider 	Disturbing Behavior 	21 Grams 	The Time Machine 	Walk Hard: The Dewey Cox Story 
Going the Distance 	1572	3033	3659	2705	3460	4382	Drive Hard 	The Protector 	Dark Blue 	Harry Brown 	I Spit on Your Grave 
Mr. Holland's Opus 	1573	4260	899	1719	1827	2984	Courageous 	Gigli 	Miss Potter 	Flawless 	Girl 6 
Criminal 	1574	1643	4505	4041	3805	361	Glory Road 	The Knife of Don Juan 	The Man Who Shot Liberty Valance 	Farce of the Penguins 	The Departed 
Out of Africa 	1575	2174	4804	1219	1210	4516	12 Years a Slave 	What Happens in Vegas 	The Mexican 	Ride Along 2 	Dead Man's Shoes 
Flight 	1576	4284	420	3597	4958	2747	Waltz with Bashir 	Meet Joe Black 	Best in Show 	Over the Hill to the Poorhouse 	The Good Night 
Moonraker 	1577	830	4069	1281	1228	2513	After the Sunset 	The Apartment 	Mean Streets 	Small Soldiers 	Brooklyn's Finest 
The Grand Budapest Hotel 	1578	1552	4617	1207	4233	422	Source Code 	Childless 	Dumb and Dumber To 	The Valley of Decision 	All That Jazz 
Hearts in Atlantis 	1579	3612	1417	2014	255	3799	200 Cigarettes 	Sky High 	Kung Fu Killer 	Mr. & Mrs. Smith 	Fascination 
Arachnophobia 	1580	1917	1110	2878	4207	881	The House Bunny 	Johnny English 	Admission 	Sleep Dealer 	Elizabeth: The Golden Age 
Frequency 	1581	1870	4733	3854	4272	3724	W. 	Beyond the Mat 	Donnie Darko 	Alexander's Ragtime Band 	The Apostle 
Ghostbusters 	1582	3438	1129	3313	2662	930	Thank You for Smoking 	Curse of the Golden Flower 	Barbecue 	Book of Shadows: Blair Witch 2 	Jerry Maguire 
Vacation 	1583	144	4844	3844	1289	567	Flushed Away 	Death Race 2000 	Fast Times at Ridgemont High 	Showgirls 	The Angry Birds Movie 
Get Shorty 	1584	3900	1529	144	47	1197	Saving Grace             	Step Up Revolution 	Flushed Away 	X-Men: Days of Future Past 	The Social Network 
Chicago 	1585	870	1709	2765	4563	3063	Paddington 	Barney's Version 	Towering Inferno             	Two Girls and a Guy 	Inside Llewyn Davis 
Big Daddy 	1586	1191	3180	492	38	1117	Spy Kids 3-D: Game Over 	Deuces Wild 	Thirteen Days 	Oz the Great and Powerful 	The Glimmer Man 
American Pie 2 	1587	4778	186	1157	4571	2846	Oz the Great and Powerful 	The Hunger Games: Catching Fire 	Along Came Polly 	Brigham City 	The New Guy 
Toy Story 	1588	761	4278	2030	2498	1441	Joy 	Captive 	Zack and Miri Make a Porno 	40 Days and 40 Nights 	In Time 
